Host_OS,Platform,Isolation_Type,Test_Type,Metric,Unit,n,mean,median,stdev,cv_pct,min,max,overhead_pct_vs_baremetal,efficiency_ratio_pct,n_trimmed,trimmed_mean,trimmed_median,trimmed_stdev,trimmed_cv_pct,trimmed_overhead_pct,trimmed_efficiency_ratio_pct,iqr_outliers
Ubuntu 24.04 LTS,Bare_Metal,None,cpu_sample,mbw_cpu_busy_pct,percent,10,24.943,24.94,0.1115,0.45,24.75,25.12,,,8,24.945,24.94,0.0786,0.31,,,0
Ubuntu 24.04 LTS,Bare_Metal,None,cpu_sample,openssl_aes_cpu_busy_pct,percent,10,25.002,25.0,0.0079,0.03,24.99,25.01,,,8,25.0025,25.0,0.0071,0.03,,,0
Ubuntu 24.04 LTS,Bare_Metal,None,cpu_sample,openssl_rsa_cpu_busy_pct,percent,10,24.994,24.99,0.0317,0.13,24.95,25.05,,,8,24.9925,24.99,0.0238,0.1,,,0
Ubuntu 24.04 LTS,Bare_Metal,None,cpu_sample,stream_cpu_busy_pct,percent,10,24.932,24.925,0.1934,0.78,24.69,25.31,,,8,24.915,24.925,0.1378,0.55,,,0
Ubuntu 24.04 LTS,Bare_Metal,None,cpu_sample,stress_ng_cpu_cpu_busy_pct,percent,10,99.983,99.98,0.0048,0.0,99.98,99.99,,,8,99.9825,99.98,0.0046,0.0,,,0
Ubuntu 24.04 LTS,Bare_Metal,None,cpu_sample,stress_ng_switch_cpu_busy_pct,percent,10,99.977,99.98,0.0106,0.01,99.96,99.99,,,8,99.9775,99.98,0.0089,0.01,,,2
Ubuntu 24.04 LTS,Bare_Metal,None,cpu_sample,sysbench_cpu_multi_cpu_busy_pct,percent,10,99.989,99.99,0.0032,0.0,99.98,99.99,,,8,99.99,99.99,0.0,0.0,,,1
Ubuntu 24.04 LTS,Bare_Metal,None,cpu_sample,sysbench_cpu_single_cpu_busy_pct,percent,10,25.003,25.0,0.0048,0.02,25.0,25.01,,,8,25.0025,25.0,0.0046,0.02,,,0
Ubuntu 24.04 LTS,Bare_Metal,None,cpu_sample,sysbench_mem_read_cpu_busy_pct,percent,10,97.426,97.38,0.5476,0.56,96.68,98.09,,,8,97.4363,97.38,0.4929,0.51,,,0
Ubuntu 24.04 LTS,Bare_Metal,None,cpu_sample,sysbench_mem_write_cpu_busy_pct,percent,10,98.707,98.83,0.1943,0.2,98.3,98.85,,,8,98.74,98.83,0.1439,0.15,,,1
Ubuntu 24.04 LTS,Bare_Metal,None,dd,dd_read_throughput,MB/s,10,444.0,446.0,12.7279,2.87,415.0,457.0,,,8,446.0,446.0,7.709,1.73,,,1
Ubuntu 24.04 LTS,Bare_Metal,None,dd,dd_write_throughput,MB/s,10,422.1,425.0,21.7432,5.15,387.0,448.0,,,8,423.25,425.0,18.2893,4.32,,,0
Ubuntu 24.04 LTS,Bare_Metal,None,fio,mixed_70_30_read_bw,MB/s,10,22.751,22.775,0.1939,0.85,22.37,22.98,,,8,22.77,22.775,0.1404,0.62,,,1
Ubuntu 24.04 LTS,Bare_Metal,None,fio,mixed_70_30_read_clat_mean_us,us,10,157.2855,157.0055,1.3399,0.85,155.66,160.0,,,8,157.1494,157.0055,0.9257,0.59,,,1
Ubuntu 24.04 LTS,Bare_Metal,None,fio,mixed_70_30_read_clat_p99_9_us,us,10,2182.3488,2179.072,10.3622,0.47,2179.072,2211.84,,,8,2179.072,2179.072,0.0,0.0,,,1
Ubuntu 24.04 LTS,Bare_Metal,None,fio,mixed_70_30_read_clat_p99_us,us,10,597.1968,598.016,9.6157,1.61,585.728,610.304,,,8,596.992,598.016,8.6889,1.46,,,0
Ubuntu 24.04 LTS,Bare_Metal,None,fio,mixed_70_30_read_iops,iops,10,5824.458,5830.46,49.1241,0.84,5727.66,5883.8,,,8,5829.14,5830.46,35.1566,0.6,,,1
Ubuntu 24.04 LTS,Bare_Metal,None,fio,mixed_70_30_write_bw,MB/s,10,9.782,9.795,0.0811,0.83,9.62,9.88,,,8,9.79,9.795,0.0571,0.58,,,2
Ubuntu 24.04 LTS,Bare_Metal,None,fio,mixed_70_30_write_clat_mean_us,us,10,31.1524,31.153,0.3477,1.12,30.634,31.687,,,8,31.1504,31.153,0.2761,0.89,,,0
Ubuntu 24.04 LTS,Bare_Metal,None,fio,mixed_70_30_write_clat_p99_9_us,us,10,144.5888,142.336,10.8992,7.54,134.144,162.816,,,8,143.616,142.336,9.413,6.55,,,0
Ubuntu 24.04 LTS,Bare_Metal,None,fio,mixed_70_30_write_clat_p99_us,us,10,73.0368,73.216,4.8663,6.66,64.256,78.336,,,8,73.472,73.216,3.8993,5.31,,,0
Ubuntu 24.04 LTS,Bare_Metal,None,fio,mixed_70_30_write_iops,iops,10,2504.589,2507.575,20.9502,0.84,2462.96,2529.49,,,8,2506.68,2507.575,14.9388,0.6,,,2
Ubuntu 24.04 LTS,Bare_Metal,None,fio,rand_4k_read_bw,MB/s,10,18.688,18.7,0.1557,0.83,18.46,18.95,,,8,18.6837,18.7,0.118,0.63,,,0
Ubuntu 24.04 LTS,Bare_Metal,None,fio,rand_4k_read_clat_mean_us,us,10,176.5335,176.432,1.307,0.74,174.206,178.528,,,8,176.5751,176.432,0.923,0.52,,,0
Ubuntu 24.04 LTS,Bare_Metal,None,fio,rand_4k_read_clat_p99_9_us,us,10,2270.8224,2277.376,13.8162,0.61,2244.608,2277.376,,,8,2273.28,2277.376,11.5852,0.51,,,2
Ubuntu 24.04 LTS,Bare_Metal,None,fio,rand_4k_read_clat_p99_us,us,10,1584.3328,1581.056,10.3622,0.65,1564.672,1597.44,,,8,1585.152,1581.056,7.5843,0.48,,,0
Ubuntu 24.04 LTS,Bare_Metal,None,fio,rand_4k_read_iops,iops,10,4784.063,4787.36,40.059,0.84,4726.09,4852.35,,,8,4782.7738,4787.36,30.2495,0.63,,,0
Ubuntu 24.04 LTS,Bare_Metal,None,fio,rand_4k_write_bw,MB/s,10,18.691,18.705,0.1489,0.8,18.48,18.95,,,8,18.685,18.705,0.1119,0.6,,,0
Ubuntu 24.04 LTS,Bare_Metal,None,fio,rand_4k_write_clat_mean_us,us,10,31.0416,30.8645,0.5298,1.71,30.476,31.875,,,8,31.0081,30.8645,0.4633,1.49,,,0
Ubuntu 24.04 LTS,Bare_Metal,None,fio,rand_4k_write_clat_p99_9_us,us,10,137.0624,136.192,13.3493,9.74,115.2,162.816,,,8,136.576,136.192,8.1128,5.94,,,1
Ubuntu 24.04 LTS,Bare_Metal,None,fio,rand_4k_write_clat_p99_us,us,10,68.9152,69.12,5.4061,7.84,62.208,75.264,,,8,68.96,69.12,5.0388,7.31,,,0
Ubuntu 24.04 LTS,Bare_Metal,None,fio,rand_4k_write_iops,iops,10,4785.214,4788.51,38.181,0.8,4730.4,4850.54,,,8,4783.9,4788.51,28.8698,0.6,,,0
Ubuntu 24.04 LTS,Bare_Metal,None,fio,seq_rw_read_bw,MB/s,10,148.921,148.88,1.7475,1.17,146.72,151.17,,,8,148.915,148.88,1.5848,1.06,,,0
Ubuntu 24.04 LTS,Bare_Metal,None,fio,seq_rw_read_clat_mean_us,us,10,3306.9534,3310.008,34.6312,1.05,3253.272,3356.177,,,8,3307.5106,3310.008,27.9968,0.85,,,0
Ubuntu 24.04 LTS,Bare_Metal,None,fio,seq_rw_read_clat_p99_9_us,us,10,39688.6016,49283.072,15182.5915,38.25,19791.872,53215.232,,,8,40484.864,49283.072,14592.9431,36.05,,,0
Ubuntu 24.04 LTS,Bare_Metal,None,fio,seq_rw_read_clat_p99_us,us,10,7952.7936,7471.104,1021.4942,12.84,6848.512,9633.792,,,8,7880.704,7471.104,870.4912,11.05,,,0
Ubuntu 24.04 LTS,Bare_Metal,None,fio,seq_rw_read_iops,iops,10,148.922,148.885,1.7475,1.17,146.72,151.17,,,8,148.9162,148.885,1.5847,1.06,,,0
Ubuntu 24.04 LTS,Bare_Metal,None,fio,seq_rw_write_bw,MB/s,10,148.931,148.9,1.7702,1.19,146.62,151.46,,,8,148.9038,148.9,1.5335,1.03,,,0
Ubuntu 24.04 LTS,Bare_Metal,None,fio,seq_rw_write_clat_mean_us,us,10,3339.1629,3297.585,94.9708,2.84,3232.072,3480.509,,,8,3334.881,3297.585,84.1607,2.52,,,0
Ubuntu 24.04 LTS,Bare_Metal,None,fio,seq_rw_write_clat_p99_9_us,us,10,41720.2176,45875.2,9197.0773,22.04,17956.864,47972.352,,,8,43909.12,45875.2,4125.8691,9.4,,,1
Ubuntu 24.04 LTS,Bare_Metal,None,fio,seq_rw_write_clat_p99_us,us,10,7366.2464,6946.816,1082.7002,14.7,6520.832,9895.936,,,8,7155.712,6946.816,663.487,9.27,,,2
Ubuntu 24.04 LTS,Bare_Metal,None,fio,seq_rw_write_iops,iops,10,148.933,148.905,1.7696,1.19,146.62,151.46,,,8,148.9062,148.905,1.5325,1.03,,,0
Ubuntu 24.04 LTS,Bare_Metal,None,fractal_mandelbrot,runtime,seconds,10,111.8396,110.7403,2.5455,2.28,109.268,115.1974,,,8,111.7413,110.7403,2.4009,2.15,,,0
Ubuntu 24.04 LTS,Bare_Metal,None,ioping,ioping_lat_avg_us,us,10,1136.88,1120.0,89.1716,7.84,988.8,1340.0,,,8,1130.0,1120.0,33.8062,2.99,,,2
Ubuntu 24.04 LTS,Bare_Metal,None,ioping,ioping_lat_max_us,us,10,1836.0,1300.0,1737.4963,94.63,1220.0,6780.0,,,8,1295.0,1300.0,29.277,2.26,,,3
Ubuntu 24.04 LTS,Bare_Metal,None,ioping,ioping_lat_mdev_us,us,10,308.8,211.1,265.6039,86.01,178.1,1050.0,,,8,232.4875,211.1,55.883,24.04,,,2
Ubuntu 24.04 LTS,Bare_Metal,None,ioping,ioping_lat_min_us,us,10,543.24,625.75,183.8608,33.85,164.7,644.1,,,8,577.95,625.75,141.9957,24.57,,,2
Ubuntu 24.04 LTS,Bare_Metal,None,ioping,ioping_seek_iops,iops,10,10545.0,10600.0,354.252,3.36,9860.0,10900.0,,,8,10586.25,10600.0,272.708,2.58,,,2
Ubuntu 24.04 LTS,Bare_Metal,None,iperf3,localhost_recv_gbps,Gbps,10,48.2978,48.4466,0.5239,1.08,47.1334,48.9072,,,8,48.3672,48.4466,0.3173,0.66,,,1
Ubuntu 24.04 LTS,Bare_Metal,None,iperf3,localhost_retransmits,count,10,0.0,0.0,0.0,0.0,0.0,0.0,,,8,0.0,0.0,0.0,0.0,,,0
Ubuntu 24.04 LTS,Bare_Metal,None,iperf3,localhost_send_gbps,Gbps,10,48.2981,48.4468,0.5239,1.08,47.1337,48.9076,,,8,48.3675,48.4468,0.3173,0.66,,,1
Ubuntu 24.04 LTS,Bare_Metal,None,iperf3,remote_tcp_recv_gbps,Gbps,10,0.9337,0.9342,0.0011,0.12,0.9313,0.9343,,,8,0.9339,0.9342,0.0009,0.09,,,2
Ubuntu 24.04 LTS,Bare_Metal,None,iperf3,remote_tcp_retransmits,count,10,0.0,0.0,0.0,0.0,0.0,0.0,,,8,0.0,0.0,0.0,0.0,,,0
Ubuntu 24.04 LTS,Bare_Metal,None,iperf3,remote_tcp_send_gbps,Gbps,10,0.9364,0.9366,0.0011,0.11,0.9343,0.9375,,,8,0.9366,0.9366,0.0008,0.08,,,2
Ubuntu 24.04 LTS,Bare_Metal,None,iperf3,remote_udp_jitter_ms,ms,10,0.0152,0.0117,0.0095,62.1,0.0023,0.0362,,,8,0.0142,0.0117,0.0052,36.55,,,1
Ubuntu 24.04 LTS,Bare_Metal,None,iperf3,remote_udp_lost_pct,percent,10,2.6358,1.8287,2.1263,80.67,0.875,7.442,,,8,2.2551,1.8287,1.3799,61.19,,,1
Ubuntu 24.04 LTS,Bare_Metal,None,iperf3,remote_udp_recv_gbps,Gbps,10,0.9236,0.9315,0.0201,2.18,0.878,0.9401,,,8,0.9272,0.9315,0.013,1.4,,,1
Ubuntu 24.04 LTS,Bare_Metal,None,iperf3,remote_udp_send_gbps,Gbps,10,0.9487,0.9487,0.0003,0.04,0.9482,0.9491,,,8,0.9487,0.9487,0.0003,0.03,,,0
Ubuntu 24.04 LTS,Bare_Metal,None,iperf3,remote_udp_udp_gbps,Gbps,10,0.9487,0.9487,0.0003,0.04,0.9482,0.9491,,,8,0.9487,0.9487,0.0003,0.03,,,0
Ubuntu 24.04 LTS,Bare_Metal,None,kernel_compile,cpu_percent,percent,10,386.9,387.0,0.3162,0.08,386.0,387.0,,,8,387.0,387.0,0.0,0.0,,,1
Ubuntu 24.04 LTS,Bare_Metal,None,kernel_compile,elapsed_time,seconds,10,386.356,386.175,0.7356,0.19,385.41,387.95,,,8,386.275,386.175,0.4444,0.12,,,1
Ubuntu 24.04 LTS,Bare_Metal,None,kernel_compile,involuntary_ctx_switches,count,10,20606.1,20689.0,179.7149,0.87,20337.0,20794.0,,,8,20616.25,20689.0,161.3034,0.78,,,0
Ubuntu 24.04 LTS,Bare_Metal,None,kernel_compile,major_page_faults,count,10,29.7,24.5,12.5702,42.32,17.0,59.0,,,8,27.625,24.5,7.2494,26.24,,,1
Ubuntu 24.04 LTS,Bare_Metal,None,kernel_compile,voluntary_ctx_switches,count,10,84346.9,84363.0,148.0686,0.18,84098.0,84585.0,,,8,84348.25,84363.0,106.0064,0.13,,,0
Ubuntu 24.04 LTS,Bare_Metal,None,mbw,mbw_dumb_bandwidth,MiB/s,10,10236.6433,10219.296,60.461,0.59,10163.57,10359.465,,,8,10230.4248,10219.296,41.6886,0.41,,,1
Ubuntu 24.04 LTS,Bare_Metal,None,mbw,mbw_mcblock_bandwidth,MiB/s,10,18235.4026,18193.4475,332.719,1.82,17786.053,18837.519,,,8,18216.3067,18193.4475,247.5425,1.36,,,0
Ubuntu 24.04 LTS,Bare_Metal,None,mbw,mbw_memcpy_bandwidth,MiB/s,10,6450.5495,6483.6315,64.4833,1.0,6344.077,6504.478,,,8,6457.1175,6483.6315,57.1128,0.88,,,0
Ubuntu 24.04 LTS,Bare_Metal,None,openssl,aes256gcm_16b_throughput,MB/s,10,331.474,331.61,0.2893,0.09,331.0,331.71,,,8,331.5037,331.61,0.258,0.08,,,0
Ubuntu 24.04 LTS,Bare_Metal,None,openssl,aes256gcm_16k_throughput,MB/s,10,3065.277,3066.05,2.3194,0.08,3060.88,3067.46,,,8,3065.5538,3066.05,1.8403,0.06,,,0
Ubuntu 24.04 LTS,Bare_Metal,None,openssl,rsa2048_sign_per_sec,ops/s,10,1949.65,1949.65,1.8247,0.09,1945.5,1951.7,,,8,1949.9125,1949.65,1.0683,0.05,,,1
Ubuntu 24.04 LTS,Bare_Metal,None,openssl,rsa2048_verify_per_sec,ops/s,10,43309.13,43270.65,128.1217,0.3,43161.7,43507.0,,,8,43302.825,43270.65,111.1822,0.26,,,0
Ubuntu 24.04 LTS,Bare_Metal,None,stream,stream_add_bandwidth,MB/s,10,15376.25,15426.15,102.2104,0.66,15199.0,15506.3,,,8,15382.15,15426.15,80.546,0.52,,,0
Ubuntu 24.04 LTS,Bare_Metal,None,stream,stream_copy_bandwidth,MB/s,10,21182.5,21196.95,108.9836,0.51,21042.9,21392.0,,,8,21173.7625,21196.95,78.2921,0.37,,,0
Ubuntu 24.04 LTS,Bare_Metal,None,stream,stream_scale_bandwidth,MB/s,10,13604.28,13623.1,86.7885,0.64,13467.4,13769.9,,,8,13600.6875,13623.1,55.4474,0.41,,,0
Ubuntu 24.04 LTS,Bare_Metal,None,stream,stream_triad_bandwidth,MB/s,10,15256.61,15284.35,115.8824,0.76,15012.3,15428.2,,,8,15265.7,15284.35,66.6194,0.44,,,1
Ubuntu 24.04 LTS,Bare_Metal,None,stress_ng,cpu_bogo_ops,count,10,746046.9,745703.0,2411.7685,0.32,742946.0,749476.0,,,8,746005.875,745703.0,2103.1226,0.28,,,0
Ubuntu 24.04 LTS,Bare_Metal,None,stress_ng,cpu_bogo_per_sec_cpu,ops/s,10,1554.312,1553.59,5.0258,0.32,1547.85,1561.46,,,8,1554.2262,1553.59,4.3821,0.28,,,0
Ubuntu 24.04 LTS,Bare_Metal,None,stress_ng,cpu_bogo_per_sec_real,ops/s,10,6216.989,6214.11,20.0979,0.32,6191.14,6245.55,,,8,6216.65,6214.11,17.5276,0.28,,,0
Ubuntu 24.04 LTS,Bare_Metal,None,stress_ng,cpu_sys_time,seconds,10,0.012,0.01,0.0063,52.7,0.0,0.02,,,8,0.0125,0.01,0.0046,37.03,,,0
Ubuntu 24.04 LTS,Bare_Metal,None,stress_ng,cpu_usr_time,seconds,10,479.973,479.97,0.0067,0.0,479.96,479.98,,,8,479.9737,479.97,0.0052,0.0,,,0
Ubuntu 24.04 LTS,Bare_Metal,None,stress_ng,switch_bogo_ops,count,10,111589529.9,111337488.0,1284335.4273,1.15,109759123.0,114194712.0,,,8,111492683.0,111337488.0,813568.8256,0.73,,,0
Ubuntu 24.04 LTS,Bare_Metal,None,stress_ng,switch_bogo_per_sec_cpu,ops/s,10,232493.034,231969.01,2675.2024,1.15,228680.38,237919.48,,,8,232291.31,231969.01,1694.6211,0.73,,,0
Ubuntu 24.04 LTS,Bare_Metal,None,stress_ng,switch_bogo_per_sec_real,ops/s,10,929910.946,927810.535,10702.7059,1.15,914657.63,951620.63,,,8,929103.9,927810.535,6779.6609,0.73,,,0
Ubuntu 24.04 LTS,Bare_Metal,None,stress_ng,switch_sys_time,seconds,10,409.416,409.41,0.9137,0.22,407.85,410.95,,,8,409.42,409.41,0.622,0.15,,,0
Ubuntu 24.04 LTS,Bare_Metal,None,stress_ng,switch_usr_time,seconds,10,70.555,70.56,0.914,1.3,69.02,72.12,,,8,70.5512,70.56,0.6225,0.88,,,0
Ubuntu 24.04 LTS,Bare_Metal,None,sysbench_cpu,cpu_multi_events_per_sec,events/s,10,4912.44,4912.435,1.6637,0.03,4910.12,4914.57,,,8,4912.4637,4912.435,1.4632,0.03,,,0
Ubuntu 24.04 LTS,Bare_Metal,None,sysbench_cpu,cpu_multi_latency_avg,ms,10,0.81,0.81,0.0,0.0,0.81,0.81,,,8,0.81,0.81,0.0,0.0,,,0
Ubuntu 24.04 LTS,Bare_Metal,None,sysbench_cpu,cpu_multi_latency_max,ms,10,1.199,0.885,0.9257,77.21,0.85,3.82,,,8,0.915,0.885,0.1038,11.34,,,2
Ubuntu 24.04 LTS,Bare_Metal,None,sysbench_cpu,cpu_multi_latency_p95,ms,10,0.81,0.81,0.0,0.0,0.81,0.81,,,8,0.81,0.81,0.0,0.0,,,0
Ubuntu 24.04 LTS,Bare_Metal,None,sysbench_cpu,cpu_single_events_per_sec,events/s,10,1292.618,1292.245,0.7574,0.06,1291.88,1293.8,,,8,1292.5625,1292.245,0.6757,0.05,,,0
Ubuntu 24.04 LTS,Bare_Metal,None,sysbench_cpu,cpu_single_latency_avg,ms,10,0.77,0.77,0.0,0.0,0.77,0.77,,,8,0.77,0.77,0.0,0.0,,,0
Ubuntu 24.04 LTS,Bare_Metal,None,sysbench_cpu,cpu_single_latency_max,ms,10,0.924,0.865,0.1017,11.0,0.84,1.11,,,8,0.9113,0.865,0.0846,9.28,,,0
Ubuntu 24.04 LTS,Bare_Metal,None,sysbench_cpu,cpu_single_latency_p95,ms,10,0.77,0.77,0.0,0.0,0.77,0.77,,,8,0.77,0.77,0.0,0.0,,,0
Ubuntu 24.04 LTS,Bare_Metal,None,sysbench_memory,mem_read_bandwidth,MiB/s,10,32226.671,32301.365,238.7721,0.74,31549.83,32329.85,,,8,32298.3787,32301.365,21.4254,0.07,,,1
Ubuntu 24.04 LTS,Bare_Metal,None,sysbench_memory,mem_read_ops_per_sec,ops/s,10,33000111.143,33076598.525,244502.6399,0.74,32307025.94,33105763.36,,,8,33073540.2662,33076598.525,21940.4699,0.07,,,1
Ubuntu 24.04 LTS,Bare_Metal,None,sysbench_memory,mem_write_bandwidth,MiB/s,10,12759.759,12849.8,132.02,1.03,12597.81,12874.53,,,8,12765.6562,12849.8,129.3861,1.01,,,0
Ubuntu 24.04 LTS,Bare_Metal,None,sysbench_memory,mem_write_ops_per_sec,ops/s,10,13065993.373,13158196.625,135188.289,1.03,12900159.13,13183514.37,,,8,13072032.5288,13158196.625,132491.9993,1.01,,,0
Ubuntu 24.04 LTS,Docker,Container,7zip,total_rating,MIPS,10,19418.2,19423.0,91.5166,0.47,19275.0,19518.0,-1.18,101.18,8,19423.625,19423.0,79.8891,0.41,-1.16,101.16,0
Ubuntu 24.04 LTS,Docker,Container,cgroup,7zip_cgroup_nr_throttled,count,10,53.6,56.0,6.4498,12.03,43.0,63.0,,,8,53.75,56.0,4.9785,9.26,,,0
Ubuntu 24.04 LTS,Docker,Container,cgroup,7zip_cgroup_throttled_usec,us,10,62253.4,63918.5,7088.0401,11.39,51235.0,73948.0,,,8,62168.875,63918.5,5263.5791,8.47,,,0
Ubuntu 24.04 LTS,Docker,Container,cgroup,fio_mixed_70_30_cgroup_nr_throttled,count,10,0.0,0.0,0.0,0.0,0.0,0.0,,,8,0.0,0.0,0.0,0.0,,,0
Ubuntu 24.04 LTS,Docker,Container,cgroup,fio_mixed_70_30_cgroup_throttled_usec,us,10,0.0,0.0,0.0,0.0,0.0,0.0,,,8,0.0,0.0,0.0,0.0,,,0
Ubuntu 24.04 LTS,Docker,Container,cgroup,fio_rand_4k_cgroup_nr_throttled,count,10,0.0,0.0,0.0,0.0,0.0,0.0,,,8,0.0,0.0,0.0,0.0,,,0
Ubuntu 24.04 LTS,Docker,Container,cgroup,fio_rand_4k_cgroup_throttled_usec,us,10,0.0,0.0,0.0,0.0,0.0,0.0,,,8,0.0,0.0,0.0,0.0,,,0
Ubuntu 24.04 LTS,Docker,Container,cgroup,fio_seq_rw_cgroup_nr_throttled,count,10,0.0,0.0,0.0,0.0,0.0,0.0,,,8,0.0,0.0,0.0,0.0,,,0
Ubuntu 24.04 LTS,Docker,Container,cgroup,fio_seq_rw_cgroup_throttled_usec,us,10,0.0,0.0,0.0,0.0,0.0,0.0,,,8,0.0,0.0,0.0,0.0,,,0
Ubuntu 24.04 LTS,Docker,Container,cgroup,fractal_cgroup_nr_throttled,count,10,0.0,0.0,0.0,0.0,0.0,0.0,,,8,0.0,0.0,0.0,0.0,,,0
Ubuntu 24.04 LTS,Docker,Container,cgroup,fractal_cgroup_throttled_usec,us,10,0.0,0.0,0.0,0.0,0.0,0.0,,,8,0.0,0.0,0.0,0.0,,,0
Ubuntu 24.04 LTS,Docker,Container,cgroup,ioping_latency_cgroup_nr_throttled,count,10,0.0,0.0,0.0,0.0,0.0,0.0,,,8,0.0,0.0,0.0,0.0,,,0
Ubuntu 24.04 LTS,Docker,Container,cgroup,ioping_latency_cgroup_throttled_usec,us,10,0.0,0.0,0.0,0.0,0.0,0.0,,,8,0.0,0.0,0.0,0.0,,,0
Ubuntu 24.04 LTS,Docker,Container,cgroup,ioping_seek_cgroup_nr_throttled,count,10,0.0,0.0,0.0,0.0,0.0,0.0,,,8,0.0,0.0,0.0,0.0,,,0
Ubuntu 24.04 LTS,Docker,Container,cgroup,ioping_seek_cgroup_throttled_usec,us,10,0.0,0.0,0.0,0.0,0.0,0.0,,,8,0.0,0.0,0.0,0.0,,,0
Ubuntu 24.04 LTS,Docker,Container,cgroup,iperf3_localhost_cgroup_nr_throttled,count,10,0.0,0.0,0.0,0.0,0.0,0.0,,,8,0.0,0.0,0.0,0.0,,,0
Ubuntu 24.04 LTS,Docker,Container,cgroup,iperf3_localhost_cgroup_throttled_usec,us,10,0.0,0.0,0.0,0.0,0.0,0.0,,,8,0.0,0.0,0.0,0.0,,,0
Ubuntu 24.04 LTS,Docker,Container,cgroup,iperf3_remote_tcp_cgroup_nr_throttled,count,10,0.0,0.0,0.0,0.0,0.0,0.0,,,8,0.0,0.0,0.0,0.0,,,0
Ubuntu 24.04 LTS,Docker,Container,cgroup,iperf3_remote_tcp_cgroup_throttled_usec,us,10,0.0,0.0,0.0,0.0,0.0,0.0,,,8,0.0,0.0,0.0,0.0,,,0
Ubuntu 24.04 LTS,Docker,Container,cgroup,iperf3_remote_udp_cgroup_nr_throttled,count,10,0.0,0.0,0.0,0.0,0.0,0.0,,,8,0.0,0.0,0.0,0.0,,,0
Ubuntu 24.04 LTS,Docker,Container,cgroup,iperf3_remote_udp_cgroup_throttled_usec,us,10,0.0,0.0,0.0,0.0,0.0,0.0,,,8,0.0,0.0,0.0,0.0,,,0
Ubuntu 24.04 LTS,Docker,Container,cgroup,mbw_cgroup_nr_throttled,count,10,0.0,0.0,0.0,0.0,0.0,0.0,,,8,0.0,0.0,0.0,0.0,,,0
Ubuntu 24.04 LTS,Docker,Container,cgroup,mbw_cgroup_throttled_usec,us,10,0.0,0.0,0.0,0.0,0.0,0.0,,,8,0.0,0.0,0.0,0.0,,,0
Ubuntu 24.04 LTS,Docker,Container,cgroup,openssl_aes_cgroup_nr_throttled,count,10,0.0,0.0,0.0,0.0,0.0,0.0,,,8,0.0,0.0,0.0,0.0,,,0
Ubuntu 24.04 LTS,Docker,Container,cgroup,openssl_aes_cgroup_throttled_usec,us,10,0.0,0.0,0.0,0.0,0.0,0.0,,,8,0.0,0.0,0.0,0.0,,,0
Ubuntu 24.04 LTS,Docker,Container,cgroup,openssl_rsa_cgroup_nr_throttled,count,10,0.0,0.0,0.0,0.0,0.0,0.0,,,8,0.0,0.0,0.0,0.0,,,0
Ubuntu 24.04 LTS,Docker,Container,cgroup,openssl_rsa_cgroup_throttled_usec,us,10,0.0,0.0,0.0,0.0,0.0,0.0,,,8,0.0,0.0,0.0,0.0,,,0
Ubuntu 24.04 LTS,Docker,Container,cgroup,stream_cgroup_nr_throttled,count,10,0.0,0.0,0.0,0.0,0.0,0.0,,,8,0.0,0.0,0.0,0.0,,,0
Ubuntu 24.04 LTS,Docker,Container,cgroup,stream_cgroup_throttled_usec,us,10,0.0,0.0,0.0,0.0,0.0,0.0,,,8,0.0,0.0,0.0,0.0,,,0
Ubuntu 24.04 LTS,Docker,Container,cgroup,stress_ng_cpu_cgroup_nr_throttled,count,10,401.7,401.0,19.6415,4.89,367.0,433.0,,,8,402.125,401.0,13.5587,3.37,,,0
Ubuntu 24.04 LTS,Docker,Container,cgroup,stress_ng_cpu_cgroup_throttled_usec,us,10,449328.0,450508.0,26700.0948,5.94,407361.0,488621.0,,,8,449662.25,450508.0,21078.0619,4.69,,,0
Ubuntu 24.04 LTS,Docker,Container,cgroup,stress_ng_switch_cgroup_nr_throttled,count,10,572.1,581.5,26.2951,4.6,528.0,610.0,,,8,572.875,581.5,20.1313,3.51,,,0
Ubuntu 24.04 LTS,Docker,Container,cgroup,stress_ng_switch_cgroup_throttled_usec,us,10,850739.4,854916.5,48366.2486,5.69,755341.0,929674.0,,,8,852797.375,854916.5,28506.2352,3.34,,,0
Ubuntu 24.04 LTS,Docker,Container,cgroup,sysbench_cpu_multi_cgroup_nr_throttled,count,10,449.7,449.5,28.3433,6.3,412.0,502.0,,,8,447.875,449.5,20.8631,4.66,,,0
Ubuntu 24.04 LTS,Docker,Container,cgroup,sysbench_cpu_multi_cgroup_throttled_usec,us,10,502951.8,494531.0,33925.9271,6.75,442008.0,559025.0,,,8,503560.625,494531.0,22352.3758,4.44,,,0
Ubuntu 24.04 LTS,Docker,Container,cgroup,sysbench_cpu_single_cgroup_nr_throttled,count,10,0.0,0.0,0.0,0.0,0.0,0.0,,,8,0.0,0.0,0.0,0.0,,,0
Ubuntu 24.04 LTS,Docker,Container,cgroup,sysbench_cpu_single_cgroup_throttled_usec,us,10,0.0,0.0,0.0,0.0,0.0,0.0,,,8,0.0,0.0,0.0,0.0,,,0
Ubuntu 24.04 LTS,Docker,Container,cgroup,sysbench_mem_read_cgroup_nr_throttled,count,10,2.9,3.0,0.8756,30.19,1.0,4.0,,,8,3.0,3.0,0.5345,17.82,,,4
